vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
-29.5148,47.499,9.54202,7690,-99.9,-99.9,-1,-50,50,15,50,-50,1,50,50,7
49.7005,6.42281,3.40096,99,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.73881,-7.70839,6.71954,2485,-50,-50,2,-50,50,1,50,-50,3,50,50,3
-28.1898,-45.1684,3.49606,26,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.0073,7.41898,8.35972,69,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
17.2691,8.36516,4.66682,102885,-50,-50,50,-50,50,80,50,-50,85,50,50,66
26.6688,44.3682,-9.36712,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
33.9679,-4.38859,-2.67424,1856,-50,-50,1,-50,50,1,50,-50,3,50,50,2
19.0792,9.80257,7.69218,131725,-50,-50,72,-50,50,86,50,-50,81,50,50,115
5.40318,-20.9178,-5.80559,70,-99.9,-99.9,-1,-50,50,1,-99.9,-99.9,-1,-99.9,-99.9,-1
23.2695,48.7409,-6.39261,10175,-50,-50,3,-50,50,7,50,-50,2,50,50,12
11.7061,28.7989,-5.71324,36,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-44.5165,49.6453,-1.58086,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
35.5363,18.787,2.52504,337,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
48.2799,-29.9031,-4.85586,43320,-50,-50,30,-50,50,20,50,-50,93,50,50,25
-11.1163,-4.95521,8.00719,8615,-50,-50,5,-50,50,6,50,-50,2,50,50,8
48.0394,-9.9981,-2.28038,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.4222,3.72325,-6.43674,138392,-50,-50,97,-50,50,116,50,-50,57,50,50,83
-31.8572,-2.84514,5.20298,113268,-50,-50,103,-50,50,81,50,-50,49,50,50,60
19.4539,19.0716,7.74153,86,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
18.7762,28.0599,5.86957,1414,-99.9,-99.9,-1,-50,50,1,-99.9,-99.9,-1,50,50,7
7.78746,-40.4713,-5.67493,56,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-45.6119,45.9992,-8.14784,134937,-50,-50,60,-50,50,1165,50,-50,47,50,50,69
13.4072,-21.5449,-5.69434,223426,-50,-50,133,-50,50,115,50,-50,261,50,50,143
-25.9646,30.0866,9.70683,882,-50,-50,1,-50,50,1,50,-50,1,-99.9,-99.9,-1
-6.15854,3.39598,-3.92021,1877,-50,-50,1,-99.9,-99.9,-1,-99.9,-99.9,-1,50,50,1
-34.3366,-15.3676,2.92579,33928,-50,-50,42,-50,50,23,50,-50,18,50,50,16
-17.2487,28.4127,5.9522,73,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.5513,-19.4024,0.718038,49586,-50,-50,31,-50,50,25,50,-50,51,50,50,28
